AvgCaptionLen,stat_StdPhotoDis,AvgPhotoDis,MeanPhotoDisbyCap,CaptionPercentage,PredictedStd,TopWordPopularity,Zscore,Entropy,diff_AvgPhotoDis,diff_TopWordPopularity,diff_Entropy,tfidf1,tfidf2,tfidf3,NumberOfHashtages1,NumberOfHashtages2,NumberOfHashtages3,NumberOfPhotsoContaingTopWord1,NumberOfPhotsoContaingTopWord2,NumberOfPhotsoContaingTopWord3,Top10PhotoLocationNameFreq,label
47.296296,0.088018,0.286972,7.806487,0.794118,3.475345,0.111111,3.052745,2.752221,-0.036577,17.143042,0.101254,0.437116,0.397191,0.369466,0,4.333333,0.666667,3,3,3,0.7,1
49.081081,0.117762,0.366437,8.605555,0.528571,10.619956,0.162162,3.490933,1.926544,-0.035744,15.552484,0.187806,0.438083,0.354247,0.335141,2.5,3.75,1,10,8,8,2,1
45.387755,0.087606,0.285818,7.556369,0.924528,3.009134,0.095238,3.781128,2.729787,-0.04042,17.618288,0.327744,0.517795,0.254594,0.169677,0.714286,0.714286,2.25,7,7,4,1.2,1
51.73913,0.06067,0.133309,7.368367,0.884615,1.040918,0.246377,7.176727,2.215735,-0.032935,16.934914,0.099575,1.151216,0.60047,0.466267,1.555556,1.625,1,9,8,8,1.3,1
52.858333,0.054278,0.264622,7.60493,0.895522,2.725257,0.069444,4.204175,2.913439,-0.047337,13.977085,0.218789,0.44258,0.415836,0.259898,1.321429,2,1.5,28,10,10,2.1,1
27.882353,0.095471,0.185942,8.25012,0.62963,1.146409,0.137255,6.986007,2.646019,0.024056,17.574681,0.171933,0.694244,0.600764,0.564995,2.4,1,0,5,2,2,0.2,1
61.814815,0.093025,0.394987,7.918933,0.794118,10.950744,0.098765,3.059378,2.602086,-0.007469,18.754604,0.144186,0.317899,0.272044,0.269799,3,4.5,0.5,4,2,2,0.4,1
51.722222,0.0749,0.266503,7.904315,0.782609,3.062395,0.083333,3.742666,2.713737,-0.018175,18.347913,0.171739,0.313875,0.289329,0.271834,11,1,0,3,3,3,0.3,1
57.416667,0.064294,0.311806,7.587856,0.923077,2.921553,0.092593,4.358965,3.006533,-0.022968,19.102891,0.103027,0.69306,0.533607,0.233855,1.8,1.8,0,5,5,2,0.2,1
46,0.06929,0.270065,7.861095,0.810811,2.771951,0.111111,3.331285,2.661221,-0.038375,17.232539,0.240019,0.634125,0.369626,0.2942,1.666667,2.166667,7,6,6,3,1.1,1
38.047619,0.078774,0.192349,7.605203,0.875,1.157291,0.174603,6.011935,2.6655,-0.05996,18.323428,0.08001,1.143443,0.562007,0.529121,1.2,2.2,2.5,5,5,4,0.3,1
36.193548,0.048384,0.337508,7.858811,0.815789,2.084325,0.096774,4.701228,2.925237,0.032215,18.876668,0.268745,0.297007,0.215234,0.19533,2.4,4.666667,5,5,3,2,0.2,1
39.685185,0.060512,0.398237,8.005806,0.830769,10.992846,0.067901,3.485562,2.31795,0.007324,15.335409,0.285905,0.229634,0.153089,0.151703,3.166667,5,4.333333,6,3,3,1,1
37.766667,0.070283,0.264774,7.804139,0.810811,0.947841,0.177778,7.354406,2.653645,-0.043595,19.418683,0.188776,1.232474,0.660881,0.282375,1.5,0.6,1.8,8,5,5,0.6,1
43.407407,0.079507,0.29825,7.548646,0.931034,1.576665,0.067901,6.48483,2.827909,-0.034786,18.65471,0.235414,0.255756,0.218558,0.140886,2.666667,0.333333,0,6,3,2,0.5,1
50.380952,0.132382,0.171043,7.757082,0.875,0.449943,0.142857,26.577947,2.321625,-0.155452,19.335952,1.213779,0.644968,0.528038,0.452947,3.333333,3.333333,3.333333,3,3,3,0.9,1
66.185567,0.104375,0.210853,7.334733,0.946341,6.690609,0.175258,4.191645,2.010171,-0.107847,12.745631,0.295113,0.763083,0.712036,0.655061,3.217391,4.5,2.666667,46,36,36,5.9,1
46.258065,0.106873,0.352919,7.728298,0.885714,12.990723,0.12043,4.039148,2.115828,-0.047566,11.549516,0.226407,0.418298,0.253686,0.223831,2.727273,3.75,3.363636,33,28,22,4.6,1
50.227273,0.074885,0.297013,7.225657,1,1.173797,0.166667,7.021486,2.972715,-0.065395,19.515434,0.587985,0.550475,0.536461,0.308045,1.5,2.25,2.333333,6,4,3,0.3,1
35.851852,0.056176,0.144255,7.75732,0.84375,3.646457,0.111111,3.418475,2.213859,-0.130157,20.32618,1.208304,0.880729,0.46204,0.375881,1.6,3,3,10,2,2,1.4,1
39.933333,0.045643,0.107926,7.554974,0.833333,1.238908,0.155556,6.130098,2.411028,-0.122054,18.270415,0.56675,0.384503,0.37665,0.369626,0,3,0.5,3,2,2,1.2,1
46.419355,0.093812,0.245086,7.522744,0.885714,7.003602,0.139785,3.158887,2.571735,0.030521,17.98444,0.16449,0.703108,0.683236,0.393173,1,0,0.5,8,6,6,0.9,1
28.6,0.0921,0.199231,7.156031,1,2.057306,0.222222,3.155597,2.519816,-0.056228,20.421622,0.140603,0.726545,0.588399,0.403681,0.857143,1.285714,1.5,7,7,4,0.6,1
52.777778,0.085013,0.245786,7.652885,0.9,3.136738,0.061728,4.828666,2.495425,-0.104857,17.632081,0.535341,0.34653,0.336401,0.212313,3.25,1.333333,2,4,3,3,0.4,1
42.941176,0.099995,0.23396,6.951419,1,2.077387,0.196078,3.415052,2.555269,-0.093746,19.124924,0.347298,0.840074,0.510204,0.462936,1.25,5.333333,2,4,3,3,0.6,1
42.385965,0.120352,0.336207,7.6339,0.850746,10.186187,0.122807,3.002768,2.290672,-0.045632,13.621877,0.366972,0.454991,0.310583,0.304332,3.4,3.777778,4.555556,10,9,9,1.7,1
33.433333,0.085193,0.309617,7.635529,0.909091,1.356259,0.1,4.783477,2.84987,0.053184,19.083266,0.314056,0.347195,0.306907,0.2942,1.5,0,0.5,4,4,2,0.5,1
52.425532,0.082256,0.308081,7.551075,0.886792,5.492544,0.070922,4.077759,2.953532,0.01741,18.074508,0.089231,0.463752,0.376664,0.193666,1.25,5,4,4,3,3,0.5,1
47.201439,0.1238,0.341466,7.839453,0.796562,9.478903,0.1247,4.104875,1.897119,-0.053297,9.465058,0.140024,0.347716,0.279869,0.189164,3.101266,3.315789,4.896552,79,38,29,9.4,1
32.135135,0.06211,0.091827,7.463618,0.770833,1.229371,0.279279,6.842868,1.9369,-0.10272,14.801774,0.163816,1.192701,0.870953,0.289842,1,0.692308,0.8,16,13,10,2.9,1
48.538462,0.103973,0.188928,7.357005,0.928571,1.088338,0.282051,5.102069,2.521225,-0.075331,19.459823,0.736734,0.790605,0.639551,0.521307,1.166667,0.6,2,6,5,2,0.7,1
50.486486,0.105107,0.221846,7.312167,0.917355,7.076991,0.1997,3.777963,2.062489,-0.131843,11.17029,0.875975,1.462323,0.446444,0.421161,2.264368,1.59375,4.214286,87,32,28,9.3,1
40.363636,0.091029,0.198389,7.810289,0.846154,0.624625,0.181818,20.565122,2.754442,-0.149757,21.369964,0.662175,0.841474,0.756018,0.504036,0.5,0.5,1,2,2,2,0.4,1
34.055556,0.080263,0.290489,7.861252,0.857143,4.351128,0.092593,3.643927,2.831402,-0.066986,20.464423,0.277995,0.655826,0.34653,0.320419,1.666667,0,7,3,1,1,0.3,1
68.818182,0.032448,0.262522,7.204003,1,1.01584,0.212121,5.178012,2.670951,-0.095945,21.188189,1.058985,0.974923,0.567049,0.536461,2.25,2,11,4,2,2,0.4,1
60.684211,0.087984,0.328628,7.560588,1,1.272456,0.105263,4.681954,2.747801,-0.004892,21.2124,0.275394,0.637392,0.621165,0.432559,1.5,2.5,0,2,2,2,0.2,1
44.833333,0.091451,0.224442,7.922338,0.75,1.366294,0.097222,5.400406,2.29128,-0.036455,19.280821,0.29821,0.594492,0.422866,0.3215,0.428571,1,1,7,2,2,1,1
57.542373,0.1009,0.363326,7.755185,0.855072,9.846831,0.146893,3.072214,2.124791,-0.031435,14.226123,0.231385,0.494514,0.249924,0.245013,3.090909,1.909091,1.25,11,11,8,1.9,1
57.45,0.082129,0.388906,7.682732,0.833333,1.577516,0.216667,5.807143,2.888775,0.118217,17.296884,0.629132,0.571575,0.545797,0.526409,2,2.5,2.5,5,4,4,0.5,1
46.921569,0.094131,0.269602,7.660614,0.836066,6.490408,0.196078,5.867058,2.619867,-0.0575,15.932616,0.084052,1.081401,0.828159,0.786473,1.210526,1.210526,1.888889,19,19,9,0.9,1
55.769231,0.054509,0.267324,7.267924,0.928571,1.474333,0.205128,4.348975,2.7296,-0.095312,20.091475,0.49449,1.264403,0.869193,0.762555,2,3.5,0,5,2,2,0.2,1
35.588235,0.142697,0.189877,7.757173,0.73913,0.695099,0.215686,21.582605,2.025205,-0.00217,22.363507,1.438067,1.041365,0.96136,0.801019,0.125,0.4,0,8,5,3,0.1,1
45.444444,0.074739,0.243962,7.21188,0.931034,2.810108,0.148148,5.773928,2.781215,-0.068034,17.986196,0.122773,0.908181,0.20925,0.149011,0.416667,1.4,0.333333,12,10,3,1.9,1
45.777778,0.073604,0.213348,7.276173,1,1.618757,0.166667,4.235534,2.7912,-0.057083,20.064582,0.218649,0.778155,0.720103,0.476848,4.666667,0.333333,0,3,3,3,0.2,1
34.416667,0.080731,0.279757,7.462854,0.9,2.863001,0.12037,5.423985,2.697711,-0.026678,19.971138,0.054064,1.362271,0.196083,0.173265,0.666667,1,1.5,9,2,2,1.1,1
42.705882,0.060361,0.1518,7.600413,0.829268,1.167083,0.205882,7.246411,2.240054,-0.027036,16.0684,0.052946,0.744701,0.519176,0.294364,3.166667,1,1.5,12,8,6,1.8,1
39.75,0.138346,0.280493,7.494323,0.941176,1.438538,0.083333,6.936303,2.713844,0.130273,21.285185,0.467775,0.720942,0.389846,0.389846,4,0,0,2,1,1,0.3,1
51.396825,0.146804,0.242818,7.366334,0.926471,2.648082,0.195767,5.050151,1.888387,-0.064845,15.455744,0.164825,1.498685,0.84301,0.433442,2.333333,3.363636,1.772727,33,22,22,3.3,1
48.5,0.08713,0.303802,7.713213,0.8,0.804141,0.166667,4.974154,2.800045,-0.032401,20.772628,0.377364,0.756903,0.737634,0.693049,3.5,4,4,2,1,1,0.2,-1
50.4,0.076258,0.292684,7.933843,0.789474,1.243924,0.111111,6.354744,2.972209,0.046736,19.370824,0.30984,0.76793,0.415836,0.403681,1.333333,6,1,3,1,1,0.2,-1
30.571429,0.060958,0.224513,7.967014,0.777778,1.140058,0.142857,6.113561,2.821888,-0.135476,22.697973,0.437636,0.891078,0.865032,0.865032,8,8,8,1,1,1,0.333333,-1
47.421053,0.05408,0.354392,7.870279,0.791667,2.856472,0.105263,3.333118,2.904116,0.004378,19.321678,0.125818,0.621165,0.594711,0.457945,0,1.5,0,2,2,2,0.6,-1
38.866667,0.053237,0.145828,8.3165,0.714286,1.157218,0.111111,6.423697,2.494545,-0.089305,19.341992,0.259949,0.680866,0.415836,0.415836,0,0,0,3,1,1,0.1,-1
42.7,0.064785,0.368574,8.505601,0.714286,1.549706,0.1,3.070582,3.142065,0.081962,22.090755,0.39262,0.623754,0.605522,0.544909,0,2,10,1,1,1,0.1,-1
43.071429,0.062023,0.320659,8.06251,0.933333,0.959471,0.119048,3.75823,2.971252,0.019522,22.052007,0.260761,0.51821,0.445539,0.421505,1,1,1,2,2,1,0.1,-1
36.045455,0.081959,0.26676,8.108197,0.88,2.6415,0.060606,3.828562,2.482241,-0.096273,20.338707,0.277714,0.283525,0.275237,0.275237,1,2,2,2,1,1,0.2,-1
65.7,0.055402,0.373275,7.804333,0.769231,1.88503,0.266667,4.183249,2.954004,0.102219,19.968613,0.637332,0.605522,0.576754,0.544909,3.25,0,5,4,2,2,0.1,-1
71.266667,0.10087,0.320885,7.26637,1,2.599134,0.177778,3.055577,2.890336,0.023402,21.094516,0.246247,0.628198,0.495269,0.403681,1.666667,5,0,3,3,2,0.1,-1
28,0.047832,0.345238,7.679513,1,1.471687,0.102564,4.100203,3.106048,-0.064596,22.346184,0.113266,0.479811,0.434597,0.365841,4,0,4,2,1,1,0.1,-1
37.727273,0.084175,0.358161,7.660862,0.916667,2.130281,0.090909,4.550717,3.041626,-0.056524,21.065965,0.225182,0.550475,0.495371,0.487461,15,0,0,1,1,1,0.2,-1
41.142857,0.07668,0.403672,7.77883,0.875,0.679718,0.142857,9.217784,3.057476,0.096948,21.691603,0.088235,0.891078,0.84301,0.792057,6,6,6,1,1,1,0,-1
38.428571,0.064446,0.370661,7.645028,0.933333,1.765518,0.190476,3.346931,3.073935,0.039537,21.578917,0.567267,0.445539,0.432516,0.432516,1.5,1.5,0,4,2,2,0.1,-1
60.619048,0.060763,0.260336,7.602236,0.875,2.749068,0.095238,3.332193,2.946355,0.010224,20.28147,0.308804,0.297026,0.297026,0.297026,4.5,0.5,4,2,2,2,0.1,-1
51.333333,0.070799,0.294274,7.707463,0.9,1.28372,0.148148,3.121305,2.965584,-0.082848,22.073215,0.389836,0.655675,0.627751,0.586892,3.5,7,0,2,1,1,0.1,-1
55.272727,0.054852,0.435135,7.177522,1,1.60907,0.151515,3.108624,2.870951,0.108815,19.622841,0.499593,0.623298,0.567049,0.550475,2.5,2.5,7,2,2,1,0.1,-1
55.8,0.063762,0.366155,8.059982,0.714286,2.728646,0.1,3.261049,2.875034,0.026633,21.791729,0.26407,0.564976,0.564976,0.564976,0,0,4,1,1,1,0.2,-1
51.538462,0.171168,0.24668,7.712537,0.866667,1.924918,0.179487,4.019436,2.299104,-0.032681,17.831094,0.172613,0.607395,0.53307,0.443657,2.333333,1.5,2,3,2,2,0.7,-1
47.764706,0.051054,0.227026,7.826653,0.790698,3.496333,0.078431,4.542277,2.947888,-0.029134,18.735502,0.398226,0.401572,0.395266,0.35619,8.333333,2.666667,11,3,3,2,0.7,-1
59.941176,0.066652,0.325601,7.813217,0.894737,2.006913,0.058824,3.58595,2.910233,0.096449,19.58005,0.673234,0.366914,0.366914,0.366914,1,14,6,1,1,1,0.1,-1
52.916667,0.098603,0.383113,8.414464,0.631579,2.187374,0.166667,3.320289,2.72383,-0.001418,21.543131,0.134515,0.480628,0.480628,0.44684,1.5,0,1.5,2,2,2,0.2,-1
51.5,0.053002,0.332775,8.005401,0.769231,1.526581,0.1,3.194684,2.976287,0.051267,20.145134,0.239636,0.605522,0.576754,0.576754,14,0,14,1,1,1,0.1,-1
27.769231,0.08476,0.232586,7.573172,0.928571,1.627573,0.102564,3.282032,2.674461,-0.013268,20.81546,0.477942,0.443657,0.434597,0.426492,0,4,2,2,1,1,0.2,-1
59.631579,0.077114,0.272551,7.247152,0.95,1.599402,0.192982,4.448459,2.692166,0.118603,15.596845,0.264709,1.078789,0.328292,0.318696,6.666667,10,7,6,3,2,1,-1
63.083333,0.110942,0.235609,7.166992,1,1.466458,0.138889,4.111783,2.652826,-0.046128,20.930101,0.141067,0.619086,0.519795,0.519795,2.666667,4,0,3,1,1,0.3,-1
55.96,0.066838,0.360839,7.737308,0.833333,1.556974,0.08,4.570079,3.021795,-0.012115,19.026248,0.343565,0.338885,0.295048,0.276203,1.666667,4,4,3,2,2,0.3,-1
36.538462,0.070079,0.280442,7.480467,1,1.218465,0.102564,4.329455,3.0106,0.067753,21.280004,0.28936,0.465786,0.443657,0.443657,0,0,0,2,1,1,0.1,-1
39.166667,0.06039,0.400055,7.853093,0.75,1.30537,0.166667,3.999547,3.057476,0.190719,23.27617,0.294118,1.039591,0.880339,0.758524,0,0,0,1,1,1,0.125,-1
29.75,0.059245,0.349274,7.443744,0.888889,1.644492,0.166667,3.499903,2.905765,0.007738,21.410951,0.273058,0.779693,0.681136,0.653968,0,1,3,2,1,1,0.111111,-1
37.363636,0.12082,0.259748,7.606836,0.846154,1.954516,0.121212,3.452557,2.804597,-0.109574,19.961843,0.355681,0.58582,0.567049,0.536461,1,7,7,2,1,1,0.2,-1
51.6,0.098145,0.255783,7.852078,0.882353,2.24557,0.088889,6.071563,2.532345,0.020322,17.618389,0.102619,0.383965,0.289115,0.26101,3.666667,7.333333,0,6,3,2,0.8,-1
57.888889,0.106135,0.2814,7.906289,0.75,2.023512,0.185185,4.145204,2.915196,0.05461,20.560819,0.390834,1.138721,0.655675,0.640838,5.666667,2.5,7,3,2,1,0.4,-1
57.5,0.052212,0.297771,7.988606,0.75,0.973439,0.166667,4.794782,3.057476,0.101146,23.035673,0.636105,1.039591,1.039591,1.039591,0,0,0,1,1,1,0.125,-1
61.444444,0.058913,0.365489,8.464278,0.818182,1.479672,0.111111,4.089316,3.046439,0.094223,22.342388,0.154248,0.69306,0.69306,0.672802,13,13,6,1,1,1,0.1,-1
50,0.085307,0.287702,8.496586,0.625,0.875737,0.2,7.369699,3.013071,-0.058001,21.651402,0.419549,1.108879,1.014878,0.917777,14,0,0,1,1,1,0.25,-1
69.076923,0.095543,0.284785,7.826138,0.866667,1.984367,0.153846,3.880812,2.729574,0.063348,18.728821,0.157023,0.465786,0.443657,0.443657,11.5,22,11.5,2,2,2,0.3,-1
72.12,0.073234,0.287234,7.680236,0.892857,2.987887,0.106667,3.248805,2.74121,0.075244,14.967124,0.384684,0.629593,0.273293,0.249502,6,19.5,0,5,2,2,0.7,-1
30,0.092048,0.193482,7.513186,0.875,1.351232,0.142857,3.370638,2.558051,-0.124324,22.753464,0.148065,0.891078,0.865032,0.865032,0,0,5,1,1,1,0.125,-1
58.866667,0.095217,0.31709,7.844914,0.789474,1.71938,0.155556,5.561555,2.740416,-0.117296,20.420387,0.511748,0.553115,0.403681,0.393405,5.666667,0.5,3.5,3,2,2,0.4,-1
35.142857,0.076928,0.347119,8.424372,0.7,1.004853,0.142857,5.928473,2.97084,0.114934,22.043861,0.256708,0.778441,0.708087,0.655555,1,1,1,1,1,1,0.1,-1
49.333333,0.08089,0.370911,7.419663,1,1.539699,0.055556,3.214741,2.875077,0.002856,21.458189,0.33648,0.336401,0.336401,0.327837,4,0,1,1,1,1,0.1,-1
53.928571,0.078083,0.392133,7.777988,0.823529,1.470487,0.119048,3.442813,3.035662,0.016541,20.570411,0.292873,0.445539,0.432516,0.432516,0,6.5,2,2,2,2,0.1,-1
53.555556,0.0831,0.325271,7.885049,0.75,1.153712,0.259259,3.709054,2.789866,-0.021843,21.66383,0.373181,1.056875,0.655675,0.640838,0.25,0.5,0.5,4,2,2,0,-1
32.666667,0.073309,0.376211,7.147511,1,1.199307,0.111111,4.685257,3.04411,0.087351,21.028003,0.171387,0.672802,0.627751,0.586892,0,0,0,1,1,1,0.111111,-1
29.666667,0.06328,0.342011,8.268832,0.692308,1.686099,0.111111,3.901143,2.954004,0.02135,22.698903,0.113636,0.672802,0.655675,0.640838,2,0,3,1,1,1,0.2,-1
47.215686,0.056466,0.388267,8.019322,0.836066,5.730581,0.065359,3.769019,2.903247,0.023513,16.194795,0.382454,0.369528,0.310708,0.282498,9.8,11,22.333333,5,3,3,0.5,-1
48.375,0.065484,0.202988,7.135391,1,0.892977,0.125,5.098216,2.696199,-0.131099,22.449146,0.681882,0.756903,0.737634,0.720942,2,5,2,1,1,1,0.25,-1
66.571429,0.091488,0.301068,7.575721,0.875,1.270792,0.142857,3.437975,2.984234,-0.087426,21.299745,0.181468,0.891078,0.891078,0.865032,0,0,0,1,1,1,0.125,-1
38.333333,0.056243,0.305597,8.182948,0.75,2.846926,0.138889,3.450613,3.083074,-0.006997,20.899906,0.176276,0.599748,0.519795,0.504602,0.5,0.5,0,2,2,1,0.2,-1
52.857143,0.065712,0.280952,8.225068,0.666667,1.85874,0.095238,4.517732,2.872906,0.072621,20.463779,0.193317,0.445539,0.432516,0.432516,5,4,3,2,1,1,0.4,-1
146.5,0.068824,0.40208,7.760855,0.875,1.793331,0.142857,5.01312,3.048884,0.096159,20.093485,0.251238,0.630428,0.556534,0.450805,15.5,15,30,2,2,2,0.1,-1
39,0.04989,0.39003,8.377032,0.875,1.752226,0.142857,4.095849,3.057476,-0.044119,21.058379,0.451172,0.891078,0.84301,0.84301,0,0,3,1,1,1,0.125,-1
38.75,0.054284,0.415601,7.625486,0.857143,2.558716,0.083333,3.985628,2.996631,0.005114,21.546658,0.122693,0.504602,0.491756,0.480628,1,0,0,1,1,1,0.1,-1
31.470588,0.073455,0.3724,7.483998,0.894737,1.455606,0.117647,5.834718,3.015183,0.065392,20.291549,0.229669,0.539869,0.366914,0.366914,0,0,0.5,2,2,2,0.2,-1
57.888889,0.052037,0.362553,7.85381,0.818182,1.34184,0.111111,4.681806,2.903702,0.236567,21.684949,0.474874,0.69306,0.672802,0.655675,0,0,0,1,1,1,0.1,-1
39.142857,0.085101,0.281817,7.77701,1,0.936094,0.119048,8.361886,2.816557,0.052949,22.246731,1.015583,0.445539,0.432516,0.411967,11.5,11.5,7,2,2,1,0.1,-1
51.2,0.081065,0.348266,7.204166,1,1.247517,0.2,4.365685,2.800045,-0.060593,20.033698,0.261179,0.654454,0.605522,0.564976,0,3,0,2,2,2,0.2,-1
47.285714,0.09441,0.366006,7.777044,0.777778,1.843548,0.190476,3.178376,3.002172,0.153978,22.932083,0.586986,0.865032,0.807108,0.807108,0,0,0,2,1,1,0.111111,-1
19.4,0.091731,0.327677,8.704165,0.625,1.209753,0.2,3.590874,2.889549,-0.051598,21.463249,0.677724,0.951188,0.786992,0.779147,2,2,0,1,1,1,0.125,-1
30.105263,0.08744,0.34825,7.942497,0.95,1.663087,0.052632,5.468213,3.017151,0.156203,21.687629,0.363702,0.328292,0.328292,0.328292,1,1,1,1,1,1,0.1,-1
37.647059,0.100168,0.306444,7.995251,0.772727,3.197807,0.058824,3.585531,2.814893,0.020103,21.1091,0.141208,0.35619,0.347122,0.347122,3,2,3,1,1,1,0.8,-1
72,0.063292,0.326367,7.904359,0.875,1.277553,0.190476,5.327725,3.029275,0.029385,20.424232,0.104218,0.432516,0.421505,0.411967,7.8,24,24,5,2,2,0.1,-1
38.4,0.090911,0.344869,7.940579,0.806452,2.583659,0.093333,3.890709,2.875716,0.051362,18.135333,0.127428,0.249502,0.242209,0.236984,13,0,0,3,2,2,0.9,-1
62.888889,0.050362,0.167821,8.002132,0.75,1.251365,0.148148,3.788384,2.622734,-0.141765,22.105289,0.773136,0.743816,0.672802,0.672802,1,8,8,3,1,1,0.3,-1
32,0.084242,0.154676,8.556509,0.888889,1.620204,0.125,4.715661,2.614369,-0.119545,22.879257,0.283448,0.779693,0.779693,0.756903,0,4,4,1,1,1,0.555556,-1
52.45,0.049846,0.306435,7.556429,0.952381,0.723119,0.083333,11.96642,2.906357,0.057886,21.116284,0.878545,0.311877,0.311877,0.295054,4,7,0,3,1,1,0.2,-1
60.913043,0.062284,0.360647,7.559356,0.92,2.533421,0.101449,5.736438,2.763358,-0.022335,19.647722,0.160222,0.357331,0.271198,0.271198,1.333333,1,8.5,3,2,2,0.1,-1
53,0.12574,0.29612,7.812551,0.827586,3.463505,0.125,3.022618,2.597163,-0.031205,15.884879,0.205516,0.361394,0.319971,0.297526,0,12,15.333333,4,3,3,0.9,-1
50.666667,0.038463,0.318242,7.582951,0.9,1.364339,0.111111,4.105724,2.815334,-0.027708,21.060431,0.182838,0.69306,0.672802,0.672802,3,0,0,1,1,1,0.1,-1
40.458333,0.085995,0.372424,7.445216,0.923077,2.217458,0.111111,3.631733,2.905041,0.023038,19.869627,0.198437,0.259898,0.259898,0.252301,0,0,5,3,3,2,0.2,-1
20.777778,0.108846,0.153195,6.912482,1,0.639395,0.185185,11.353809,2.614369,-0.107002,23.254387,0.342774,0.69306,0.627751,0.627751,0.333333,0,0,3,1,1,0.555556,-1
65.764706,0.059252,0.346976,7.668135,0.85,2.95949,0.137255,4.441902,3.029721,-0.005531,20.409866,0.300883,0.366914,0.366914,0.366914,8.666667,10,3.5,3,2,2,0.1,-1
38.555556,0.081691,0.273044,7.841547,0.9,0.961264,0.111111,6.857294,3.010571,-0.058773,22.329488,0.440918,0.655675,0.627751,0.578658,0,0,0,1,1,1,0.1,-1
42.9,0.093067,0.34407,7.744313,0.909091,1.66471,0.1,3.61451,2.765957,0.065563,21.418142,0.538192,0.605522,0.590107,0.590107,0,4,4,1,1,1,0.1,-1
44.625,0.054192,0.430558,7.179449,1,1.074852,0.125,3.159101,3.057476,0.113393,22.78285,0.385139,0.756903,0.756903,0.720942,0,0,2,1,1,1,0.125,-1
32.785714,0.063334,0.355519,7.783686,0.875,1.451491,0.095238,6.244114,2.964889,0.015487,22.14746,0.358048,0.445539,0.421505,0.396028,2.5,1,1,2,1,1,0.1,-1
47.428571,0.076618,0.42865,8.215008,0.7,1.306913,0.142857,4.206571,2.97084,0.108897,22.329489,0.508943,0.84301,0.778441,0.766011,3,3,0,1,1,1,0.1,-1
42.944444,0.056321,0.253475,7.500679,0.947368,2.823547,0.074074,3.335626,2.985228,-0.009228,19.923777,0.190389,0.493976,0.34653,0.34653,0,0,3,2,2,1,0.2,-1
44.62069,0.085664,0.250216,7.638753,0.90625,3.415848,0.068966,4.058821,2.834183,-0.032081,17.345878,0.155848,0.334569,0.308944,0.274192,2.333333,0.5,4,3,2,2,0.3,-1
44.111111,0.071864,0.360607,7.665986,0.9,1.293729,0.111111,3.232557,2.925853,0.129136,21.981199,0.533281,0.640838,0.586892,0.578658,6,3,3,1,1,1,0.1,-1
27,0.042961,0.227391,9.225212,0.5,2.021954,0.25,3.643561,2.984234,-0.00855,21.85068,0.134852,1.301981,0.978789,0.863133,5,5,5,1,1,1,0.25,-1
74.0625,0.069362,0.333039,7.695538,0.888889,1.509487,0.0625,4.284839,2.89419,0.004921,19.162171,0.327865,0.389846,0.389846,0.378451,7,0,7,1,1,1,0.1,-1
28.5,0.074319,0.380011,7.556588,0.923077,1.319311,0.138889,6.180298,2.92423,0.056342,22.493972,0.279935,0.514135,0.470813,0.433994,0,0,0,2,2,1,0.1,-1
79.521739,0.095731,0.236357,7.521793,0.958333,1.743852,0.144928,4.604926,2.407736,-0.162919,18.438025,0.285513,0.380978,0.378302,0.337103,1.4,10.75,17.5,5,4,2,0.3,-1
27.333333,0.067552,0.308058,7.800583,0.818182,1.088892,0.111111,6.204879,2.865957,-0.042137,22.646828,0.636889,0.672802,0.627751,0.557085,4,0,0,1,1,1,0.1,-1
48.52381,0.092352,0.300973,7.485782,0.954545,3.076398,0.111111,3.817175,2.918086,-0.016747,20.665551,0.153094,0.394198,0.297026,0.288344,2.333333,4.5,13,3,2,2,0.1,-1
41.25,0.065974,0.336246,7.935878,0.8,1.595691,0.125,3.508568,3.076103,0.02935,21.385623,0.252885,0.779693,0.779693,0.756903,2,7,0,2,1,1,0.1,-1
33.9,0.076732,0.361825,7.536952,0.909091,1.376284,0.133333,4.398926,2.928213,0.015856,21.729148,0.294937,0.590107,0.544909,0.544909,0,1,2,2,1,1,0.2,-1
56.833333,0.047897,0.332453,7.710364,0.857143,3.989507,0.138889,3.00478,2.96381,-0.023712,20.085653,0.018435,0.869383,0.504602,0.504602,5.666667,0,0,3,1,1,0.1,-1
66.142857,0.137981,0.312751,7.519564,1,1.367365,0.142857,4.833466,2.784432,0.02898,21.360891,0.287047,0.865032,0.635112,0.481378,3,1.5,1.5,2,2,2,0.1,-1
66.909091,0.076137,0.34579,7.779984,0.846154,1.169367,0.181818,6.56777,2.901947,0.061944,21.592532,0.642379,0.756018,0.698118,0.567049,0.5,0.5,2.5,2,2,2,0.1,-1
36.2,0.069108,0.32902,7.914766,0.769231,1.21986,0.133333,4.309881,3.027169,-0.090036,22.596488,0.303178,0.591326,0.55444,0.544909,0.5,0,1,2,1,1,0.1,-1
48.8,0.087003,0.273757,8.291478,0.666667,3.038292,0.133333,3.26532,2.834295,-0.073564,21.705798,0.510054,0.740769,0.605522,0.590107,6.5,0,0,2,1,1,0.3,-1
42.851852,0.051904,0.354772,7.686698,0.84375,2.336197,0.061728,3.39639,3.103348,0.014102,19.419112,0.170537,0.294502,0.23102,0.23102,0,0.5,15,2,2,1,0.2,-1
